"id","name","code","state_id:id","province_id:id","country_id:id"
"ubigeos_120305","SAN RAMON","120305","ubigeos_12","ubigeos_1203","base.pe"
"ubigeos_120306","VITOC","120306","ubigeos_12","ubigeos_1203","base.pe"
"ubigeos_1204","JAUJA ","1204","ubigeos_12",,"base.pe"
"ubigeos_120401","JAUJA","120401","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120402","ACOLLA","120402","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120403","APATA","120403","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120404","ATAURA","120404","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120405","CANCHAYLLO","120405","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120406","CURICACA","120406","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120407","EL MANTARO","120407","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120408","HUAMALI","120408","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120409","HUARIPAMPA","120409","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120410","HUERTAS","120410","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120411","JANJAILLO","120411","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120412","JULCAN","120412","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120413","LEONOR ORDOÑEZ","120413","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120414","LLOCLLAPAMPA","120414","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120415","MARCO","120415","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120416","MASMA","120416","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120417","MASMA CHICCHE","120417","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120418","MOLINOS","120418","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120419","MONOBAMBA","120419","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120420","MUQUI","120420","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120421","MUQUIYAUYO","120421","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120422","PACA","120422","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120423","PACCHA","120423","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120424","PANCAN","120424","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120425","PARCO","120425","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120426","POMACANCHA","120426","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120427","RICRAN","120427","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120428","SAN LORENZO","120428","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120429","SAN PEDRO DE CHUNAN","120429","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120430","SAUSA","120430","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120431","SINCOS","120431","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120432","TUNAN MARCA","120432","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120433","YAULI","120433","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_120434","YAUYOS","120434","ubigeos_12","ubigeos_1204","base.pe"
"ubigeos_1205","JUNIN ","1205","ubigeos_12",,"base.pe"
"ubigeos_120501","JUNIN","120501","ubigeos_12","ubigeos_1205","base.pe"
"ubigeos_120502","CARHUAMAYO","120502","ubigeos_12","ubigeos_1205","base.pe"
"ubigeos_120503","ONDORES","120503","ubigeos_12","ubigeos_1205","base.pe"
"ubigeos_120504","ULCUMAYO","120504","ubigeos_12","ubigeos_1205","base.pe"
"ubigeos_1206","SATIPO ","1206","ubigeos_12",,"base.pe"
"ubigeos_120601","SATIPO","120601","ubigeos_12","ubigeos_1206","base.pe"
"ubigeos_120602","COVIRIALI","120602","ubigeos_12","ubigeos_1206","base.pe"
"ubigeos_120603","LLAYLLA","120603","ubigeos_12","ubigeos_1206","base.pe"
"ubigeos_120604","MAZAMARI","120604","ubigeos_12","ubigeos_1206","base.pe"
"ubigeos_120605","PAMPA HERMOSA","120605","ubigeos_12","ubigeos_1206","base.pe"
"ubigeos_120606","PANGOA","120606","ubigeos_12","ubigeos_1206","base.pe"
"ubigeos_120607","RIO NEGRO","120607","ubigeos_12","ubigeos_1206","base.pe"
"ubigeos_120608","RIO TAMBO","120608","ubigeos_12","ubigeos_1206","base.pe"
"ubigeos_120609","VIZCATAN DEL ENE","120609","ubigeos_12","ubigeos_1206","base.pe"
"ubigeos_1207","TARMA ","1207","ubigeos_12",,"base.pe"
"ubigeos_120701","TARMA","120701","ubigeos_12","ubigeos_1207","base.pe"
"ubigeos_120702","ACOBAMBA","120702","ubigeos_12","ubigeos_1207","base.pe"
"ubigeos_120703","HUARICOLCA","120703","ubigeos_12","ubigeos_1207","base.pe"
"ubigeos_120704","HUASAHUASI","120704","ubigeos_12","ubigeos_1207","base.pe"
"ubigeos_120705","LA UNION","120705","ubigeos_12","ubigeos_1207","base.pe"
"ubigeos_120706","PALCA","120706","ubigeos_12","ubigeos_1207","base.pe"
"ubigeos_120707","PALCAMAYO","120707","ubigeos_12","ubigeos_1207","base.pe"
"ubigeos_120708","SAN PEDRO DE CAJAS","120708","ubigeos_12","ubigeos_1207","base.pe"
"ubigeos_120709","TAPO","120709","ubigeos_12","ubigeos_1207","base.pe"
"ubigeos_1208","YAULI ","1208","ubigeos_12",,"base.pe"
"ubigeos_120801","LA OROYA","120801","ubigeos_12","ubigeos_1208","base.pe"
"ubigeos_120802","CHACAPALPA","120802","ubigeos_12","ubigeos_1208","base.pe"
"ubigeos_120803","HUAY-HUAY","120803","ubigeos_12","ubigeos_1208","base.pe"
"ubigeos_120804","MARCAPOMACOCHA","120804","ubigeos_12","ubigeos_1208","base.pe"
"ubigeos_120805","MOROCOCHA","120805","ubigeos_12","ubigeos_1208","base.pe"
"ubigeos_120806","PACCHA","120806","ubigeos_12","ubigeos_1208","base.pe"
"ubigeos_120807","SANTA BARBARA DE CARHUACAYAN","120807","ubigeos_12","ubigeos_1208","base.pe"
"ubigeos_120808","SANTA ROSA DE SACCO","120808","ubigeos_12","ubigeos_1208","base.pe"
"ubigeos_120809","SUITUCANCHA","120809","ubigeos_12","ubigeos_1208","base.pe"
"ubigeos_120810","YAULI","120810","ubigeos_12","ubigeos_1208","base.pe"
"ubigeos_1209","CHUPACA ","1209","ubigeos_12",,"base.pe"
"ubigeos_120901","CHUPACA","120901","ubigeos_12","ubigeos_1209","base.pe"
"ubigeos_120902","AHUAC","120902","ubigeos_12","ubigeos_1209","base.pe"
"ubigeos_120903","CHONGOS BAJO","120903","ubigeos_12","ubigeos_1209","base.pe"
"ubigeos_120904","HUACHAC","120904","ubigeos_12","ubigeos_1209","base.pe"
"ubigeos_120905","HUAMANCACA CHICO","120905","ubigeos_12","ubigeos_1209","base.pe"
"ubigeos_120906","SAN JUAN DE ISCOS","120906","ubigeos_12","ubigeos_1209","base.pe"
"ubigeos_120907","SAN JUAN DE JARPA","120907","ubigeos_12","ubigeos_1209","base.pe"
"ubigeos_120908","TRES DE DICIEMBRE","120908","ubigeos_12","ubigeos_1209","base.pe"
"ubigeos_120909","YANACANCHA","120909","ubigeos_12","ubigeos_1209","base.pe"
"ubigeos_13","LA LIBERTAD","13",,,"base.pe"
"ubigeos_1301","TRUJILLO ","1301","ubigeos_13",,"base.pe"
"ubigeos_130101","TRUJILLO","130101","ubigeos_13","ubigeos_1301","base.pe"
"ubigeos_130102","EL PORVENIR","130102","ubigeos_13","ubigeos_1301","base.pe"
"ubigeos_130103","FLORENCIA DE MORA","130103","ubigeos_13","ubigeos_1301","base.pe"
"ubigeos_130104","HUANCHACO","130104","ubigeos_13","ubigeos_1301","base.pe"
"ubigeos_130105","LA ESPERANZA","130105","ubigeos_13","ubigeos_1301","base.pe"
"ubigeos_130106","LAREDO","130106","ubigeos_13","ubigeos_1301","base.pe"
"ubigeos_130107","MOCHE","130107","ubigeos_13","ubigeos_1301","base.pe"
"ubigeos_130108","POROTO","130108","ubigeos_13","ubigeos_1301","base.pe"
"ubigeos_130109","SALAVERRY","130109","ubigeos_13","ubigeos_1301","base.pe"
"ubigeos_130110","SIMBAL","130110","ubigeos_13","ubigeos_1301","base.pe"
"ubigeos_130111","VICTOR LARCO HERRERA","130111","ubigeos_13","ubigeos_1301","base.pe"
"ubigeos_1302","ASCOPE ","1302","ubigeos_13",,"base.pe"
"ubigeos_130201","ASCOPE","130201","ubigeos_13","ubigeos_1302","base.pe"
"ubigeos_130202","CHICAMA","130202","ubigeos_13","ubigeos_1302","base.pe"
"ubigeos_130203","CHOCOPE","130203","ubigeos_13","ubigeos_1302","base.pe"
"ubigeos_130204","MAGDALENA DE CAO","130204","ubigeos_13","ubigeos_1302","base.pe"
"ubigeos_130205","PAIJAN","130205","ubigeos_13","ubigeos_1302","base.pe"
"ubigeos_130206","RAZURI","130206","ubigeos_13","ubigeos_1302","base.pe"
"ubigeos_130207","SANTIAGO DE CAO","130207","ubigeos_13","ubigeos_1302","base.pe"
"ubigeos_130208","CASA GRANDE","130208","ubigeos_13","ubigeos_1302","base.pe"
"ubigeos_1303","BOLIVAR ","1303","ubigeos_13",,"base.pe"
"ubigeos_130301","BOLIVAR","130301","ubigeos_13","ubigeos_1303","base.pe"
"ubigeos_130302","BAMBAMARCA","130302","ubigeos_13","ubigeos_1303","base.pe"
"ubigeos_130303","CONDORMARCA","130303","ubigeos_13","ubigeos_1303","base.pe"
"ubigeos_130304","LONGOTEA","130304","ubigeos_13","ubigeos_1303","base.pe"
"ubigeos_130305","UCHUMARCA","130305","ubigeos_13","ubigeos_1303","base.pe"
"ubigeos_130306","UCUNCHA","130306","ubigeos_13","ubigeos_1303","base.pe"
"ubigeos_1304","CHEPEN ","1304","ubigeos_13",,"base.pe"
"ubigeos_130401","CHEPEN","130401","ubigeos_13","ubigeos_1304","base.pe"
"ubigeos_130402","PACANGA","130402","ubigeos_13","ubigeos_1304","base.pe"
"ubigeos_130403","PUEBLO NUEVO","130403","ubigeos_13","ubigeos_1304","base.pe"
"ubigeos_1305","JULCAN ","1305","ubigeos_13",,"base.pe"
"ubigeos_130501","JULCAN","130501","ubigeos_13","ubigeos_1305","base.pe"
"ubigeos_130502","CALAMARCA","130502","ubigeos_13","ubigeos_1305","base.pe"
"ubigeos_130503","CARABAMBA","130503","ubigeos_13","ubigeos_1305","base.pe"
"ubigeos_130504","HUASO","130504","ubigeos_13","ubigeos_1305","base.pe"
"ubigeos_1306","OTUZCO ","1306","ubigeos_13",,"base.pe"
"ubigeos_130601","OTUZCO","130601","ubigeos_13","ubigeos_1306","base.pe"
"ubigeos_130602","AGALLPAMPA","130602","ubigeos_13","ubigeos_1306","base.pe"
"ubigeos_130604","CHARAT","130604","ubigeos_13","ubigeos_1306","base.pe"
"ubigeos_130605","HUARANCHAL","130605","ubigeos_13","ubigeos_1306","base.pe"
"ubigeos_130606","LA CUESTA","130606","ubigeos_13","ubigeos_1306","base.pe"
"ubigeos_130608","MACHE","130608","ubigeos_13","ubigeos_1306","base.pe"
"ubigeos_130610","PARANDAY","130610","ubigeos_13","ubigeos_1306","base.pe"
"ubigeos_130611","SALPO","130611","ubigeos_13","ubigeos_1306","base.pe"
"ubigeos_130613","SINSICAP","130613","ubigeos_13","ubigeos_1306","base.pe"
"ubigeos_130614","USQUIL","130614","ubigeos_13","ubigeos_1306","base.pe"
"ubigeos_1307","PACASMAYO ","1307","ubigeos_13",,"base.pe"
"ubigeos_130701","SAN PEDRO DE LLOC","130701","ubigeos_13","ubigeos_1307","base.pe"
"ubigeos_130702","GUADALUPE","130702","ubigeos_13","ubigeos_1307","base.pe"
"ubigeos_130703","JEQUETEPEQUE","130703","ubigeos_13","ubigeos_1307","base.pe"
"ubigeos_130704","PACASMAYO","130704","ubigeos_13","ubigeos_1307","base.pe"
"ubigeos_130705","SAN JOSE","130705","ubigeos_13","ubigeos_1307","base.pe"
"ubigeos_1308","PATAZ ","1308","ubigeos_13",,"base.pe"
"ubigeos_130801","TAYABAMBA","130801","ubigeos_13","ubigeos_1308","base.pe"
"ubigeos_130802","BULDIBUYO","130802","ubigeos_13","ubigeos_1308","base.pe"
"ubigeos_130803","CHILLIA","130803","ubigeos_13","ubigeos_1308","base.pe"
"ubigeos_130804","HUANCASPATA","130804","ubigeos_13","ubigeos_1308","base.pe"
"ubigeos_130805","HUAYLILLAS","130805","ubigeos_13","ubigeos_1308","base.pe"
"ubigeos_130806","HUAYO","130806","ubigeos_13","ubigeos_1308","base.pe"
"ubigeos_130807","ONGON","130807","ubigeos_13","ubigeos_1308","base.pe"
"ubigeos_130808","PARCOY","130808","ubigeos_13","ubigeos_1308","base.pe"
"ubigeos_130809","PATAZ","130809","ubigeos_13","ubigeos_1308","base.pe"
"ubigeos_130810","PIAS","130810","ubigeos_13","ubigeos_1308","base.pe"
"ubigeos_130811","SANTIAGO DE CHALLAS","130811","ubigeos_13","ubigeos_1308","base.pe"
"ubigeos_130812","TAURIJA","130812","ubigeos_13","ubigeos_1308","base.pe"
"ubigeos_130813","URPAY","130813","ubigeos_13","ubigeos_1308","base.pe"
"ubigeos_1309","SANCHEZ CARRION ","1309","ubigeos_13",,"base.pe"
"ubigeos_130901","HUAMACHUCO","130901","ubigeos_13","ubigeos_1309","base.pe"
"ubigeos_130902","CHUGAY","130902","ubigeos_13","ubigeos_1309","base.pe"
"ubigeos_130903","COCHORCO","130903","ubigeos_13","ubigeos_1309","base.pe"
"ubigeos_130904","CURGOS","130904","ubigeos_13","ubigeos_1309","base.pe"
"ubigeos_130905","MARCABAL","130905","ubigeos_13","ubigeos_1309","base.pe"
"ubigeos_130906","SANAGORAN","130906","ubigeos_13","ubigeos_1309","base.pe"
"ubigeos_130907","SARIN","130907","ubigeos_13","ubigeos_1309","base.pe"
"ubigeos_130908","SARTIMBAMBA","130908","ubigeos_13","ubigeos_1309","base.pe"
"ubigeos_1310","SANTIAGO DE CHUCO ","1310","ubigeos_13",,"base.pe"
"ubigeos_131001","SANTIAGO DE CHUCO","131001","ubigeos_13","ubigeos_1310","base.pe"
"ubigeos_131002","ANGASMARCA","131002","ubigeos_13","ubigeos_1310","base.pe"
"ubigeos_131003","CACHICADAN","131003","ubigeos_13","ubigeos_1310","base.pe"
"ubigeos_131004","MOLLEBAMBA","131004","ubigeos_13","ubigeos_1310","base.pe"
"ubigeos_131005","MOLLEPATA","131005","ubigeos_13","ubigeos_1310","base.pe"
"ubigeos_131006","QUIRUVILCA","131006","ubigeos_13","ubigeos_1310","base.pe"
"ubigeos_131007","SANTA CRUZ DE CHUCA","131007","ubigeos_13","ubigeos_1310","base.pe"
"ubigeos_131008","SITABAMBA","131008","ubigeos_13","ubigeos_1310","base.pe"
"ubigeos_1311","GRAN CHIMU ","1311","ubigeos_13",,"base.pe"
"ubigeos_131101","CASCAS","131101","ubigeos_13","ubigeos_1311","base.pe"
"ubigeos_131102","LUCMA","131102","ubigeos_13","ubigeos_1311","base.pe"
"ubigeos_131103","MARMOT","131103","ubigeos_13","ubigeos_1311","base.pe"
"ubigeos_131104","SAYAPULLO","131104","ubigeos_13","ubigeos_1311","base.pe"
"ubigeos_1312","VIRU ","1312","ubigeos_13",,"base.pe"
"ubigeos_131201","VIRU","131201","ubigeos_13","ubigeos_1312","base.pe"
"ubigeos_131202","CHAO","131202","ubigeos_13","ubigeos_1312","base.pe"
"ubigeos_131203","GUADALUPITO","131203","ubigeos_13","ubigeos_1312","base.pe"
"ubigeos_14","LAMBAYEQUE","14",,,"base.pe"
"ubigeos_1401","CHICLAYO ","1401","ubigeos_14",,"base.pe"
"ubigeos_140101","CHICLAYO","140101","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140102","CHONGOYAPE","140102","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140103","ETEN","140103","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140104","ETEN PUERTO","140104","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140105","JOSE LEONARDO ORTIZ","140105","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140106","LA VICTORIA","140106","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140107","LAGUNAS","140107","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140108","MONSEFU","140108","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140109","NUEVA ARICA","140109","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140110","OYOTUN","140110","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140111","PICSI","140111","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140112","PIMENTEL","140112","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140113","REQUE","140113","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140114","SANTA ROSA","140114","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140115","SAÑA","140115","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140116","CAYALTI","140116","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140117","PATAPO","140117","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140118","POMALCA","140118","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140119","PUCALA","140119","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_140120","TUMAN","140120","ubigeos_14","ubigeos_1401","base.pe"
"ubigeos_1402","FERREÑAFE ","1402","ubigeos_14",,"base.pe"
"ubigeos_140201","FERREÑAFE","140201","ubigeos_14","ubigeos_1402","base.pe"
"ubigeos_140202","CAÑARIS","140202","ubigeos_14","ubigeos_1402","base.pe"
"ubigeos_140203","INCAHUASI","140203","ubigeos_14","ubigeos_1402","base.pe"
"ubigeos_140204","MANUEL ANTONIO MESONES MURO","140204","ubigeos_14","ubigeos_1402","base.pe"
"ubigeos_140205","PITIPO","140205","ubigeos_14","ubigeos_1402","base.pe"
"ubigeos_140206","PUEBLO NUEVO","140206","ubigeos_14","ubigeos_1402","base.pe"
"ubigeos_1403","LAMBAYEQUE ","1403","ubigeos_14",,"base.pe"
"ubigeos_140301","LAMBAYEQUE","140301","ubigeos_14","ubigeos_1403","base.pe"
"ubigeos_140302","CHOCHOPE","140302","ubigeos_14","ubigeos_1403","base.pe"
"ubigeos_140303","ILLIMO","140303","ubigeos_14","ubigeos_1403","base.pe"
"ubigeos_140304","JAYANCA","140304","ubigeos_14","ubigeos_1403","base.pe"
"ubigeos_140305","MOCHUMI","140305","ubigeos_14","ubigeos_1403","base.pe"
"ubigeos_140306","MORROPE","140306","ubigeos_14","ubigeos_1403","base.pe"
"ubigeos_140307","MOTUPE","140307","ubigeos_14","ubigeos_1403","base.pe"
"ubigeos_140308","OLMOS","140308","ubigeos_14","ubigeos_1403","base.pe"
"ubigeos_140309","PACORA","140309","ubigeos_14","ubigeos_1403","base.pe"
"ubigeos_140310","SALAS","140310","ubigeos_14","ubigeos_1403","base.pe"
"ubigeos_140311","SAN JOSE","140311","ubigeos_14","ubigeos_1403","base.pe"
"ubigeos_140312","TUCUME","140312","ubigeos_14","ubigeos_1403","base.pe"
"ubigeos_15","LIMA","15",,,"base.pe"
"ubigeos_1501","LIMA ","1501","ubigeos_15",,"base.pe"
"ubigeos_150101","LIMA","150101","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150102","ANCON","150102","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150103","ATE","150103","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150104","BARRANCO","150104","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150105","BREÑA","150105","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150106","CARABAYLLO","150106","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150107","CHACLACAYO","150107","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150108","CHORRILLOS","150108","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150109","CIENEGUILLA","150109","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150110","COMAS","150110","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150111","EL AGUSTINO","150111","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150112","INDEPENDENCIA","150112","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150113","JESUS MARIA","150113","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150114","LA MOLINA","150114","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150115","LA VICTORIA","150115","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150116","LINCE","150116","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150117","LOS OLIVOS","150117","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150118","LURIGANCHO","150118","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150119","LURIN","150119","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150120","MAGDALENA DEL MAR","150120","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150121","PUEBLO LIBRE","150121","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150122","MIRAFLORES","150122","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150123","PACHACAMAC","150123","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150124","PUCUSANA","150124","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150125","PUENTE PIEDRA","150125","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150126","PUNTA HERMOSA","150126","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150127","PUNTA NEGRA","150127","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150128","RIMAC","150128","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150129","SAN BARTOLO","150129","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150130","SAN BORJA","150130","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150131","SAN ISIDRO","150131","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150132","SAN JUAN DE LURIGANCHO","150132","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150133","SAN JUAN DE MIRAFLORES","150133","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150134","SAN LUIS","150134","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150135","SAN MARTIN DE PORRES","150135","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150136","SAN MIGUEL","150136","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150137","SANTA ANITA","150137","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150138","SANTA MARIA DEL MAR","150138","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150139","SANTA ROSA","150139","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150140","SANTIAGO DE SURCO","150140","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150141","SURQUILLO","150141","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150142","VILLA EL SALVADOR","150142","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_150143","VILLA MARIA DEL TRIUNFO","150143","ubigeos_15","ubigeos_1501","base.pe"
"ubigeos_1502","BARRANCA ","1502","ubigeos_15",,"base.pe"
"ubigeos_150201","BARRANCA","150201","ubigeos_15","ubigeos_1502","base.pe"
"ubigeos_150202","PARAMONGA","150202","ubigeos_15","ubigeos_1502","base.pe"
"ubigeos_150203","PATIVILCA","150203","ubigeos_15","ubigeos_1502","base.pe"
"ubigeos_150204","SUPE","150204","ubigeos_15","ubigeos_1502","base.pe"
"ubigeos_150205","SUPE PUERTO","150205","ubigeos_15","ubigeos_1502","base.pe"
"ubigeos_1503","CAJATAMBO ","1503","ubigeos_15",,"base.pe"
"ubigeos_150301","CAJATAMBO","150301","ubigeos_15","ubigeos_1503","base.pe"
"ubigeos_150302","COPA","150302","ubigeos_15","ubigeos_1503","base.pe"
"ubigeos_150303","GORGOR","150303","ubigeos_15","ubigeos_1503","base.pe"
"ubigeos_150304","HUANCAPON","150304","ubigeos_15","ubigeos_1503","base.pe"
"ubigeos_150305","MANAS","150305","ubigeos_15","ubigeos_1503","base.pe"
"ubigeos_1504","CANTA ","1504","ubigeos_15",,"base.pe"
"ubigeos_150401","CANTA","150401","ubigeos_15","ubigeos_1504","base.pe"
"ubigeos_150402","ARAHUAY","150402","ubigeos_15","ubigeos_1504","base.pe"
"ubigeos_150403","HUAMANTANGA","150403","ubigeos_15","ubigeos_1504","base.pe"
"ubigeos_150404","HUAROS","150404","ubigeos_15","ubigeos_1504","base.pe"
"ubigeos_150405","LACHAQUI","150405","ubigeos_15","ubigeos_1504","base.pe"
"ubigeos_150406","SAN BUENAVENTURA","150406","ubigeos_15","ubigeos_1504","base.pe"
"ubigeos_150407","SANTA ROSA DE QUIVES","150407","ubigeos_15","ubigeos_1504","base.pe"
"ubigeos_1505","CAÑETE ","1505","ubigeos_15",,"base.pe"
"ubigeos_150501","SAN VICENTE DE CAÑETE","150501","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_150502","ASIA","150502","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_150503","CALANGO","150503","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_150504","CERRO AZUL","150504","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_150505","CHILCA","150505","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_150506","COAYLLO","150506","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_150507","IMPERIAL","150507","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_150508","LUNAHUANA","150508","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_150509","MALA","150509","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_150510","NUEVO IMPERIAL","150510","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_150511","PACARAN","150511","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_150512","QUILMANA","150512","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_150513","SAN ANTONIO","150513","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_150514","SAN LUIS","150514","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_150515","SANTA CRUZ DE FLORES","150515","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_150516","ZUÑIGA","150516","ubigeos_15","ubigeos_1505","base.pe"
"ubigeos_1506","HUARAL ","1506","ubigeos_15",,"base.pe"
"ubigeos_150601","HUARAL","150601","ubigeos_15","ubigeos_1506","base.pe"
"ubigeos_150602","ATAVILLOS ALTO","150602","ubigeos_15","ubigeos_1506","base.pe"
"ubigeos_150603","ATAVILLOS BAJO","150603","ubigeos_15","ubigeos_1506","base.pe"
"ubigeos_150604","AUCALLAMA","150604","ubigeos_15","ubigeos_1506","base.pe"
"ubigeos_150605","CHANCAY","150605","ubigeos_15","ubigeos_1506","base.pe"
"ubigeos_150606","IHUARI","150606","ubigeos_15","ubigeos_1506","base.pe"
"ubigeos_150607","LAMPIAN","150607","ubigeos_15","ubigeos_1506","base.pe"
"ubigeos_150608","PACARAOS","150608","ubigeos_15","ubigeos_1506","base.pe"
"ubigeos_150609","SAN MIGUEL DE ACOS","150609","ubigeos_15","ubigeos_1506","base.pe"
"ubigeos_150610","SANTA CRUZ DE ANDAMARCA","150610","ubigeos_15","ubigeos_1506","base.pe"
"ubigeos_150611","SUMBILCA","150611","ubigeos_15","ubigeos_1506","base.pe"
"ubigeos_150612","VEINTISIETE DE NOVIEMBRE","150612","ubigeos_15","ubigeos_1506","base.pe"
"ubigeos_1507","HUAROCHIRI ","1507","ubigeos_15",,"base.pe"
"ubigeos_150701","MATUCANA","150701","ubigeos_15","ubigeos_1507","base.pe"
